ok,source_path,run_id,profile_hash,n_x,n_t,x_min,x_max,z_min,z_max,t_min,t_max,Hs,Tp,t_prop,Xc_WK,has_period_var,period_len,file_size_mb
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00001.nc,input_00001,05939d552a98,873,7802,0.0,1044.12255859375,-1.07763671875,9.22735595703125,0.0,1170.19702,2.9293434619903564,10.0,146.28538032648106,293.3601185090381,True,62,11.16
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00002.nc,input_00002,c07f18c9a420,867,8431,0.0,1130.2474365234375,-3.587646484375,7.89239501953125,0.0,1264.52673,1.0733290910720825,10.810811042785645,158.07622036172341,319.7582367914217,True,62,10.781
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00004.nc,input_00004,b0791040e0c7,725,7753,0.0,1274.453125,-2.677978515625,8.68597412109375,0.0,1162.85425,2.2032017707824707,14.285714149475098,145.36968834543114,431.2721193856537,True,62,8.862
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00005.nc,input_00005,d1cde9916358,882,8137,0.0,1054.8990478515625,-1.5792236328125,8.16375732421875,0.0,1220.39758,0.7924206256866455,10.0,152.56605787997438,293.3601185090381,True,62,10.433
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00006.nc,input_00006,4545c47a2d57,923,8645,0.0,1103.991943359375,-3.056396484375,7.7615966796875,0.0,1296.62146,0.4111354947090149,10.0,162.08155395627767,293.3601185090381,True,62,10.79
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00007.nc,input_00007,1b89d4017130,1040,8529,0.0,986.5833740234375,-3.56488037109375,8.28509521484375,0.0,1279.23669,0.5784699320793152,8.163265228271484,159.91360802509456,232.63996947533815,True,62,12.432
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00008.nc,input_00008,b3ccdf914076,1199,9079,0.0,927.2052612304688,-1.795654296875,7.6173095703125,0.0,1361.7384,0.5021681785583496,6.896552085876465,170.23149291847275,189.62044451487992,True,62,14.922
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00010.nc,input_00010,8d6d2080cd73,883,8020,0.0,1056.096435546875,-1.729736328125,8.53924560546875,0.0,1202.87634,0.564581573009491,10.0,150.3718399501647,293.3601185090381,True,62,10.023
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00011.nc,input_00011,140ed4e9c84b,959,8370,0.0,1057.59326171875,-2.064697265625,8.67828369140625,0.0,1255.35132,0.46665236353874207,9.302325248718262,156.93021091361436,270.4700892441342,True,62,8.155
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00012.nc,input_00012,75bfcd4ce0a4,964,8558,0.0,1063.113037109375,-3.33990478515625,8.21209716796875,0.0,1283.57629,0.9981657266616821,9.302325248718262,160.44976087773756,270.4700892441342,True,62,13.308
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00013.nc,input_00013,edc9567c41ba,749,7732,0.0,1181.9942626953125,-1.5487060546875,8.52130126953125,0.0,1159.71387,2.8404548168182373,12.903225898742676,144.9657909733573,387.1505344034428,True,62,10.155
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00014.nc,input_00014,7ee49bfe29c6,897,8339,0.0,1072.85986328125,-2.13714599609375,8.14984130859375,0.0,1250.72339,0.7843383550643921,10.0,156.34573132970527,293.3601185090381,True,62,11.7
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00015.nc,input_00015,2ca2802cf64c,890,8432,0.0,1160.265625,-6.1964111328125,8.62054443359375,0.0,1264.6842,1.0338698625564575,10.810811042785645,158.09488114555035,319.7582367914217,True,62,11.781
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00016.nc,input_00016,77feb3bedc53,773,8112,0.0,1219.919189453125,-3.152587890625,7.9273681640625,0.0,1216.68396,0.7402468323707581,12.903225898742676,152.103333061838,387.1505344034428,True,62,9.718
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00017.nc,input_00017,bff4c22e7d4a,860,8120,0.0,1121.111572265625,-3.405029296875,8.84698486328125,0.0,1217.86157,0.6304387450218201,10.810811042785645,152.25220269803668,319.7582367914217,True,62,10.643
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00018.nc,input_00018,4b593891d787,944,8518,0.0,1041.0338134765625,-3.1851806640625,7.82379150390625,0.0,1277.5769,1.3031224012374878,9.302325248718262,159.69734604893006,270.4700892441342,True,62,12.644
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00019.nc,input_00019,af4dff97f823,908,8285,0.0,1086.0311279296875,-3.0152587890625,8.5797119140625,0.0,1242.60718,0.4212264120578766,10.0,155.3381042767078,293.3601185090381,True,62,11.083
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00020.nc,input_00020,e948c5b2b097,853,8118,0.0,1111.9755859375,-1.56329345703125,8.5906982421875,0.0,1217.61548,1.091399908065796,10.810811042785645,152.20509995943183,319.7582367914217,True,62,11.272
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00023.nc,input_00023,8d9f9c176a81,994,8483,0.0,1014.896728515625,-1.8045654296875,8.2054443359375,0.0,1272.32935,0.5229219794273376,8.69565200805664,159.05563040002943,250.40250975540772,True,62,13.0
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00027.nc,input_00027,d8196ece211a,1024,9078,0.0,1129.3505859375,-6.6729736328125,8.07000732421875,0.0,1361.59619,1.932190179824829,9.302325248718262,170.20260461828795,270.4700892441342,True,62,15.532
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00028.nc,input_00028,8d34ae78da6b,686,7606,0.0,1357.922607421875,-2.217529296875,8.58148193359375,0.0,1140.80664,0.47824275493621826,16.0,142.60504423880715,485.6803356680588,True,62,7.907
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00030.nc,input_00030,d5735595ba90,856,8271,0.0,1115.8909912109375,-2.17724609375,8.4417724609375,0.0,1240.50037,0.4666765332221985,10.810811042785645,155.08411426248392,319.7582367914217,True,62,10.883
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00031.nc,input_00031,0986427de169,826,8334,0.0,1180.5665283203125,-2.716796875,7.82318115234375,0.0,1249.98584,1.3586132526397705,11.764705657958984,156.25231804936112,350.59248015198995,True,62,11.331
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00032.nc,input_00032,0c97619e357f,1100,8815,0.0,972.4351196289062,-2.09197998046875,7.98687744140625,0.0,1322.09973,1.1549590826034546,7.692307949066162,165.26888841692454,216.78489796173628,True,62,15.682
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00035.nc,input_00035,0cdbdb923d04,762,7989,0.0,1202.5369873046875,-2.07806396484375,7.89593505859375,0.0,1198.20947,1.02433443069458,12.903225898742676,149.7770377933843,387.1505344034428,True,62,9.635
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00038.nc,input_00038,a06ae98800d6,1015,8730,0.0,1036.3597412109375,-2.88812255859375,7.98291015625,0.0,1309.39307,2.949192762374878,8.69565200805664,163.6855849351163,250.40250975540772,True,62,15.252
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00047.nc,input_00047,cd1412698f75,915,8535,0.0,1094.412841796875,-3.8154296875,8.049560546875,0.0,1280.10608,0.5365163087844849,10.0,160.03527716581945,293.3601185090381,True,62,11.993
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00048.nc,input_00048,c9a386a535d8,772,7766,0.0,1103.2930908203125,-1.619873046875,8.05810546875,0.0,1164.80139,0.5051260590553284,11.764705657958984,145.60057939872053,350.59248015198995,True,62,9.199
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00049.nc,input_00049,f0dbe4c7620b,916,8891,0.0,1194.1990966796875,-3.38409423828125,7.88299560546875,0.0,1333.56519,1.033394455909729,10.810811042785645,166.69772299662347,319.7582367914217,True,62,13.277
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00054.nc,input_00054,824b6f56f2ed,701,7521,0.0,1232.2060546875,-1.0618896484375,8.65606689453125,0.0,1128.01648,0.7933984994888306,14.285714149475098,141.02383292837624,431.2721193856537,True,62,8.363
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00055.nc,input_00055,3dbfb76f1e91,908,8741,0.0,1183.758056640625,-2.61810302734375,8.16192626953125,0.0,1311.02283,1.146059274673462,10.810811042785645,163.89035968733387,319.7582367914217,True,62,13.025
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00057.nc,input_00057,951dd1daa9e3,869,8301,0.0,1132.8577880859375,-5.81298828125,8.34503173828125,0.0,1245.03015,0.6417960524559021,10.810811042785645,155.6304690686821,319.7582367914217,True,62,11.343
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00058.nc,input_00058,4222d4533700,980,8800,0.0,1080.7763671875,-2.08270263671875,7.747314453125,0.0,1319.87268,0.9135133624076843,9.302325248718262,164.9984365406471,270.4700892441342,True,62,13.878
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00059.nc,input_00059,21ec90f928fa,2105,11736,0.0,855.2471313476562,-3.92779541015625,8.07122802734375,0.0,1760.26001,0.8290444612503052,4.395604133605957,220.03466539383908,99.5891361950465,True,62,38.393
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00060.nc,input_00060,0e6522dffade,1071,8878,0.0,1016.0194702148438,-2.262939453125,7.86309814453125,0.0,1331.59949,0.8186898827552795,8.163265228271484,166.4651620471265,232.63996947533815,True,62,15.277
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00061.nc,input_00061,410f45235462,905,8328,0.0,1082.43896484375,-2.20660400390625,8.17138671875,0.0,1249.06934,0.8896462321281433,10.0,156.14190089793664,293.3601185090381,True,62,12.022
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00062.nc,input_00062,b47598e3ab71,842,8204,0.0,1097.619140625,-2.02703857421875,7.75897216796875,0.0,1230.49976,0.5014538168907166,10.810811042785645,153.81248463642137,319.7582367914217,True,62,10.555
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00063.nc,input_00063,18ac53d99795,1041,8476,0.0,987.532958984375,-2.183837890625,8.3731689453125,0.0,1271.25342,2.9925403594970703,8.163265228271484,158.92490488983873,232.63996947533815,True,62,15.594
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00064.nc,input_00064,8f70eaeb7da8,1142,8979,0.0,1009.5982666015625,-2.78759765625,8.21240234375,0.0,1346.70642,0.9350809454917908,7.692307949066162,168.3404811989299,216.78489796173628,True,62,16.666
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00065.nc,input_00065,86c5e9502b61,981,8462,0.0,1001.6100463867188,-2.82244873046875,7.97454833984375,0.0,1269.2019,0.64152991771698,8.69565200805664,158.65705636543285,250.40250975540772,True,62,12.924
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00066.nc,input_00066,569a6333fedc,932,8583,0.0,1114.7684326171875,-2.52734375,8.2376708984375,0.0,1287.33215,0.6374168395996094,10.0,160.92275320026175,293.3601185090381,True,62,12.387
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00068.nc,input_00068,3c33d328025e,933,8742,0.0,1115.9658203125,-3.16204833984375,7.85791015625,0.0,1311.16431,0.7178536653518677,10.0,163.9146268704849,293.3601185090381,True,62,12.525
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00069.nc,input_00069,e1b32e250543,909,8553,0.0,1087.228515625,-2.77783203125,7.81964111328125,0.0,1282.83057,0.5800144672393799,10.0,160.37012162163555,293.3601185090381,True,62,11.83
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00070.nc,input_00070,c346d1bd4c66,979,8769,0.0,1079.6724853515625,-2.84051513671875,7.92547607421875,0.0,1315.23132,1.2866628170013428,9.302325248718262,164.40459216772317,270.4700892441342,True,62,13.832
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00071.nc,input_00071,78a8beabc3ca,775,7926,0.0,1223.07958984375,-1.93377685546875,8.8662109375,0.0,1188.79993,1.3397607803344727,12.903225898742676,148.61176321260996,387.1505344034428,True,62,10.227
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00073.nc,input_00073,8649709e2328,715,7648,0.0,1256.8502197265625,-0.68255615234375,8.5794677734375,0.0,1147.1261,1.9425078630447388,14.285714149475098,143.39297640409694,431.2721193856537,True,62,9.215
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00075.nc,input_00075,d8572825ca1b,667,7374,0.0,1320.257568359375,-2.505126953125,8.755859375,0.0,1105.95068,0.6239645481109619,16.0,138.24863372175483,485.6803356680588,True,62,7.642
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00076.nc,input_00076,62e0d8365984,864,8439,0.0,1234.944091796875,-1.7105712890625,9.0203857421875,0.0,1265.71875,2.5185787677764893,11.764705657958984,158.21899311395578,350.59248015198995,True,62,12.625
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00077.nc,input_00077,c26162619f82,969,8773,0.0,1068.6328125,-3.21063232421875,7.66436767578125,0.0,1315.8103,0.5971080660820007,9.302325248718262,164.48329608923825,270.4700892441342,True,62,13.012
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00078.nc,input_00078,e728d5ac12c9,1071,9579,0.0,1181.2366943359375,-6.30316162109375,7.98681640625,0.0,1436.73779,0.5299980640411377,9.302325248718262,179.6051865974735,270.4700892441342,True,62,15.499
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00079.nc,input_00079,6b98f337c11a,787,8257,0.0,1242.0421142578125,-3.666259765625,8.0367431640625,0.0,1238.45325,1.4775296449661255,12.903225898742676,154.81820714635776,387.1505344034428,True,62,10.677
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00081.nc,input_00081,2b94d3f6e333,709,7703,0.0,1246.2884521484375,-2.087158203125,7.98382568359375,0.0,1155.34668,1.414899468421936,14.285714149475098,144.43233688456553,431.2721193856537,True,62,8.769
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00082.nc,input_00082,8088543cb8dc,821,7933,0.0,1070.211181640625,-2.363037109375,8.21295166015625,0.0,1189.8313,0.570448637008667,10.810811042785645,148.7450284208779,319.7582367914217,True,62,9.97
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00083.nc,input_00083,fef411037a50,818,8347,0.0,1169.11865234375,-3.35382080078125,7.6011962890625,0.0,1251.91675,0.9392237663269043,11.764705657958984,156.4941522492357,350.59248015198995,True,62,10.873
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00084.nc,input_00084,6d9766b3e333,1008,8635,0.0,1029.2054443359375,-2.15765380859375,8.10040283203125,0.0,1295.10132,0.8956125974655151,8.69565200805664,161.89031026870083,250.40250975540772,True,62,13.947
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00085.nc,input_00085,695efbd5cd83,930,8193,0.0,1025.578369140625,-1.5888671875,8.380126953125,0.0,1228.82532,0.4082672595977783,9.302325248718262,153.61145796390358,270.4700892441342,True,62,11.573
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00086.nc,input_00086,18bdb9d42137,839,7914,0.0,1093.7037353515625,-1.42205810546875,8.6617431640625,0.0,1186.96448,1.4675652980804443,10.810811042785645,148.37863393539416,319.7582367914217,True,62,11.226
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00087.nc,input_00087,0abdd0c9fff3,702,7661,0.0,1233.96630859375,-2.80499267578125,7.76995849609375,0.0,1149.05908,0.31175702810287476,14.285714149475098,143.63322791942392,431.2721193856537,True,62,7.792
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00088.nc,input_00088,b5741494185c,698,7550,0.0,1226.9251708984375,-2.579345703125,8.20263671875,0.0,1132.39087,1.724956750869751,14.285714149475098,141.56051106013263,431.2721193856537,True,62,8.631
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00089.nc,input_00089,110427d9a0d5,876,8440,0.0,1141.99365234375,-2.7978515625,8.23016357421875,0.0,1265.91077,0.9729244112968445,10.810811042785645,158.24291040311556,319.7582367914217,True,62,11.684
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00090.nc,input_00090,56c700aa828e,917,8548,0.0,1096.8076171875,-3.07244873046875,7.87750244140625,0.0,1282.06067,0.515835165977478,10.0,160.2785175907324,293.3601185090381,True,62,11.722
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00091.nc,input_00091,84407591d601,897,8481,0.0,1169.401611328125,-2.4893798828125,8.59564208984375,0.0,1272.02625,0.7386820316314697,10.810811042785645,159.0127670639986,319.7582367914217,True,62,12.251
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00092.nc,input_00092,5124be3b5b25,1941,11091,0.0,788.5833740234375,-2.59429931640625,7.62567138671875,0.0,1663.54382,0.49553513526916504,4.395604133605957,207.94376725869427,99.5891361950465,True,62,31.406
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00093.nc,input_00093,15dd73d4ad03,843,8146,0.0,1098.9241943359375,-2.63067626953125,8.05230712890625,0.0,1221.7572,0.6179221272468567,10.810811042785645,152.7354180682046,319.7582367914217,True,62,10.53
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00096.nc,input_00096,264e027bc66d,881,7956,0.0,1053.70166015625,-1.5113525390625,8.71063232421875,0.0,1193.29602,1.466924786567688,10.0,149.16500666157327,293.3601185090381,True,62,11.721
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00097.nc,input_00097,512b9bea16a0,850,8224,0.0,1108.0601806640625,-3.12237548828125,8.03863525390625,0.0,1233.45825,0.8273573517799377,10.810811042785645,154.19184635882283,319.7582367914217,True,62,11.15
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00098.nc,input_00098,6c4f5f4da4dc,1104,9071,0.0,1127.322265625,-5.8421630859375,8.96881103515625,0.0,1360.50024,1.2820159196853638,8.69565200805664,170.06439003054956,250.40250975540772,True,62,16.355
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00099.nc,input_00099,de7cbe50542a,1343,9181,0.0,915.3695068359375,-2.5731201171875,8.37786865234375,0.0,1377.01392,1.6976828575134277,6.25,172.13712205653286,167.11291566932027,True,62,21.041
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00100.nc,input_00100,ac5bc643614e,1034,9007,0.0,1055.7786865234375,-3.58160400390625,7.8533935546875,0.0,1350.93152,1.8121511936187744,8.69565200805664,168.8790073686516,250.40250975540772,True,62,15.524
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00101.nc,input_00101,1ff28dca95ed,682,7602,0.0,1349.9930419921875,-2.86859130859375,8.3214111328125,0.0,1140.22314,0.39756160974502563,16.0,142.53636880355867,485.6803356680588,True,62,7.588
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00102.nc,input_00102,fb4f2d70b4a4,1291,8935,0.0,879.900634765625,-2.1312255859375,8.61279296875,0.0,1340.1106,0.6255989074707031,6.25,167.51800335180158,167.11291566932027,True,62,18.018
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00103.nc,input_00103,1c32b5bbd6de,947,8621,0.0,1132.729248046875,-6.60955810546875,8.50146484375,0.0,1293.01245,0.6395983099937439,10.0,161.62802203624764,293.3601185090381,True,62,12.63
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00104.nc,input_00104,f0384741175e,944,8722,0.0,1129.1370849609375,-6.6580810546875,8.1959228515625,0.0,1308.21069,0.5552565455436707,10.0,163.53641947567746,293.3601185090381,True,62,12.34
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00105.nc,input_00105,6d396a4d5a25,1043,8909,0.0,1064.9771728515625,-2.39678955078125,8.043212890625,0.0,1336.21863,0.8862470984458923,8.69565200805664,167.03486594981683,250.40250975540772,True,62,14.644
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00106.nc,input_00106,9cd26beeea7a,797,8092,0.0,1139.06787109375,-2.31341552734375,7.82659912109375,0.0,1213.68237,0.9222131371498108,11.764705657958984,151.71584078144343,350.59248015198995,True,62,10.165
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00107.nc,input_00107,0b8831b125cc,941,8153,0.0,1037.721923828125,-0.957275390625,8.7147216796875,0.0,1222.8197,0.8345290422439575,9.302325248718262,152.86467770585514,270.4700892441342,True,62,12.21
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00108.nc,input_00108,881ec8fc4228,919,8281,0.0,1099.202392578125,-1.85845947265625,8.73150634765625,0.0,1242.01367,1.4098418951034546,10.0,155.2609098705556,293.3601185090381,True,62,12.859
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00109.nc,input_00109,9984e71857de,791,7995,0.0,1130.48193359375,-2.60638427734375,7.97357177734375,0.0,1199.17004,0.5530751347541809,11.764705657958984,149.9120604426106,350.59248015198995,True,62,9.82
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00110.nc,input_00110,9ac71fce5196,958,8415,0.0,1056.4892578125,-2.7725830078125,8.30438232421875,0.0,1262.12354,0.6253527402877808,9.302325248718262,157.7689141875576,270.4700892441342,True,62,12.497
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00111.nc,input_00111,dc2e2b391723,1044,8612,0.0,990.381591796875,-2.66229248046875,8.105712890625,0.0,1291.68091,2.1728484630584717,8.163265228271484,161.47475440415036,232.63996947533815,True,62,15.431
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00112.nc,input_00112,097c1d2e5a2e,801,7940,0.0,1144.791748046875,-2.15594482421875,8.54205322265625,0.0,1190.90222,2.3607256412506104,11.764705657958984,148.86713009546122,350.59248015198995,True,62,10.952
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00113.nc,input_00113,1c87287297a4,871,7927,0.0,1041.727783203125,-2.25738525390625,8.63360595703125,0.0,1188.93555,0.5177993178367615,10.0,148.62188740040312,293.3601185090381,True,62,10.566
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00115.nc,input_00115,1b12bf77c600,888,8328,0.0,1062.0833740234375,-4.2169189453125,7.93670654296875,0.0,1249.05774,0.4709288477897644,10.0,156.1323805483325,293.3601185090381,True,62,11.186
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00116.nc,input_00116,e508f0831718,785,7721,0.0,1121.89599609375,-0.4632568359375,8.71771240234375,0.0,1158.00696,3.0906503200531006,11.764705657958984,144.76856371426715,350.59248015198995,True,62,10.755
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00117.nc,input_00117,6386483a67a2,898,8090,0.0,1074.0572509765625,-1.977783203125,8.896240234375,0.0,1213.39575,0.9649821519851685,10.0,151.68649941168928,293.3601185090381,True,62,11.544
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00118.nc,input_00118,0e062a8ada1d,919,8608,0.0,1099.202392578125,-2.066650390625,7.76934814453125,0.0,1291.05518,0.6952895522117615,10.0,161.3927949577828,293.3601185090381,True,62,12.473
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00120.nc,input_00120,0f6df7ecf600,700,7744,0.0,1385.67578125,-2.0718994140625,8.6727294921875,0.0,1161.51208,0.5273418426513672,16.0,145.19918767158896,485.6803356680588,True,62,8.222
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00121.nc,input_00121,7349e74abae9,819,8287,0.0,1170.549560546875,-1.978515625,7.86053466796875,0.0,1242.93005,1.93023681640625,11.764705657958984,155.38054223648902,350.59248015198995,True,62,11.45
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00122.nc,input_00122,6b1f242af046,797,8123,0.0,1139.06787109375,-2.86297607421875,7.802001953125,0.0,1218.35608,1.7743397951126099,11.764705657958984,152.30925530291591,350.59248015198995,True,62,10.766
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00123.nc,input_00123,7c759ff89f3c,875,7925,0.0,1046.517333984375,-1.37579345703125,8.87921142578125,0.0,1188.61084,2.4852426052093506,10.0,148.58280205093075,293.3601185090381,True,62,12.093
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00124.nc,input_00124,dc5464013fef,1117,9055,0.0,987.4773559570312,-3.709716796875,7.59027099609375,0.0,1358.11609,0.6050341129302979,7.692307949066162,169.7751069469997,216.78489796173628,True,62,15.193
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00125.nc,input_00125,800160deb3ff,1492,9854,0.0,901.2468872070312,-2.50848388671875,7.9534912109375,0.0,1477.94165,0.7807645797729492,5.714285850524902,184.7613960162651,148.09220695664374,True,62,23.38
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00126.nc,input_00126,4534d1130a95,878,8573,0.0,1144.60400390625,-3.25750732421875,7.82244873046875,0.0,1285.85059,2.041210651397705,10.810811042785645,160.74363079472812,319.7582367914217,True,62,12.251
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00127.nc,input_00127,af2d410d9ec1,1050,8694,0.0,996.0789184570312,-2.31988525390625,8.1260986328125,0.0,1303.9624,1.9781453609466553,8.163265228271484,163.00303764778076,232.63996947533815,True,62,15.326
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00128.nc,input_00128,bc4bad89b110,916,8267,0.0,1095.6102294921875,-6.03021240234375,8.7265625,0.0,1239.94946,1.0679131746292114,10.0,154.9968542526825,293.3601185090381,True,62,12.177
True,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00129.nc,input_00129,e23316c677d6,778,7878,0.0,1111.8790283203125,-3.0599365234375,7.89007568359375,0.0,1181.59875,0.6353728771209717,11.764705657958984,147.71864554164318,350.59248015198995,True,62,9.498
