run_id,profile_hash,cache_path,source_path,n_stations,nt,dt,Hs,Tp,offshore_x,offshore_depth,trim_start
input_05403,42642f676902,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05403__b4a9fb21dd348682.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05403.nc,10,1533,0.6,2.613528251647949,16.0,626.4285278320312,8.15850830078125,177.03642803418958
input_04956,1b9f975dc662,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04956__5be398ed4ba161b3.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_04956.nc,10,1768,0.6,0.7030197381973267,10.0,378.37469482421875,7.71240234375,197.1925582540251
input_05431,ba657cfaa23b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05431__07a378d572af7eec.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05431.nc,10,1704,0.6,1.0537288188934326,11.764705657958984,452.1927490234375,7.883544921875,191.65578975741766
input_05440,5beabc9a2464,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05440__791d5ad1fb684d8c.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05440.nc,10,1637,0.6,0.262233704328537,11.764705657958984,452.1927490234375,8.56927490234375,186.0040076517758
input_05451,7034ea0f44ac,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05451__1023aa4bd2615518.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05451.nc,10,1737,0.6,1.1945455074310303,10.810811042785645,412.4228820800781,7.740478515625,194.5586566573569
input_05508,4504bebfc7bb,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05508__e516631aa60beae2.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05508.nc,10,1595,0.6,0.9067528247833252,14.285714149475098,556.2529907226562,7.98394775390625,182.3527493636812
input_05524,c3490a5972ec,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05524__4e75cb689aa4f7ed.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05524.nc,10,1662,0.6,0.6289636492729187,11.764705657958984,452.1927490234375,8.723876953125,188.08360701530233
input_05532,87ba03e88902,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05532__e90ed2469683c473.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05532.nc,10,1789,0.6,0.46073782444000244,12.903225898742676,499.3451843261719,7.56231689453125,198.96100094234026
input_05548,ec53df5a279d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05548__c31b93566cdfdef5.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05548.nc,10,1579,0.6,1.2231944799423218,11.764705657958984,452.1927490234375,7.68548583984375,180.95110916725946
input_05562,be84725bb760,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05562__9277376d91331ff0.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05562.nc,10,1715,0.6,0.5241453051567078,11.764705657958984,452.1927490234375,7.955810546875,192.66784404012637
input_05637,ae3c9284f02d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05637__83c99b060262c970.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05637.nc,10,1716,0.6,0.9790769815444946,12.903225898742676,499.3451843261719,7.89569091796875,192.74775289928493
input_05648,768c64714615,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05648__67d37d71f2ce0616.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05648.nc,10,1738,0.6,0.5105936527252197,11.764705657958984,452.1927490234375,7.464599609375,194.605402407825
input_05633,7f75dbb6662a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05633__588fedd94bdc4ef8.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05633.nc,10,1769,0.6,0.5764489769935608,10.0,378.37469482421875,8.3138427734375,197.2366556121807
input_05647,dfeb9fd28de7,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05647__7fcf84c3103ae14a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05647.nc,10,1705,0.6,1.3119335174560547,10.810811042785645,412.4228820800781,8.35821533203125,191.83262774559444
input_05662,a9173e9306f0,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05662__f0aca092a8905f8a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05662.nc,10,1749,0.6,0.3359014689922333,11.764705657958984,452.1927490234375,7.6444091796875,195.5199051194494
input_05620,c7eedab507c3,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05620__35f9ca2a5ef6b213.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05620.nc,10,1749,0.6,0.8596227765083313,10.810811042785645,412.4228820800781,8.4383544921875,195.5653550056925
input_05690,428d74aeb56e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05690__7208a3d9fbce8a84.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05690.nc,10,1677,0.6,1.7125746011734009,12.903225898742676,499.3451843261719,8.51544189453125,189.37018802395949
input_05704,06bc28a4f788,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05704__5100dcf0352f95f7.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05704.nc,10,1697,0.6,1.3184868097305298,10.810811042785645,412.4228820800781,8.552001953125,191.0718075270869
input_05726,a7c09ae5858e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05726__b752db057797c04e.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05726.nc,10,1642,0.6,2.778013229370117,16.0,626.4285278320312,7.6805419921875,186.3707566937115
input_05727,63ad2956316e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05727__ee54f33721466e7a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05727.nc,10,1697,0.6,0.7768257260322571,11.764705657958984,452.1927490234375,8.2630615234375,191.12789858166906
input_05743,e29f4602c32a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05743__1853516ad10ab97a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05743.nc,10,1716,0.6,0.7020626664161682,10.810811042785645,412.4228820800781,8.56756591796875,192.7214052571461
input_05755,d8523b8d67ca,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05755__93f91fd03faedd5d.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05755.nc,10,1564,0.6,0.6693379282951355,16.0,626.4285278320312,7.9605712890625,179.71852372668263
input_05757,113b35c7165c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05757__6bfeed36203f9c33.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05757.nc,10,1736,0.6,0.5544145107269287,11.764705657958984,452.1927490234375,7.7545166015625,194.41498123040913
input_05738,6b17e879df9f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05738__068040b781cbfd80.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05738.nc,10,1703,0.6,1.58162522315979,10.810811042785645,412.4228820800781,8.13818359375,191.6583029693785
input_05712,83a04e0132f1,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05712__b070773da3e0d3e0.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05712.nc,10,1726,0.6,0.66302490234375,10.0,378.37469482421875,8.6138916015625,193.59573554669805
input_05716,7de201209281,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05716__534242d1d79b4345.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05716.nc,10,1811,0.6,0.42669084668159485,10.810811042785645,412.4228820800781,7.9964599609375,200.89972063519866
input_05815,bc69bf2e5b69,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05815__f094e939f4e95197.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05815.nc,10,1683,0.6,0.8883281946182251,10.810811042785645,412.4228820800781,8.66094970703125,189.91430396571477
input_05818,0513fee66dea,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05818__8a5d3faf868cee71.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05818.nc,10,1615,0.6,1.7668200731277466,14.285714149475098,556.2529907226562,8.56298828125,184.10977575508548
input_05823,2e7531120233,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05823__4855ba1eafd1e798.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05823.nc,10,1710,0.6,0.8476722240447998,12.903225898742676,499.3451843261719,7.88751220703125,192.24905159160724
input_05827,e86064fd8afd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05827__154eb0b399e2561f.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05827.nc,10,1571,0.6,0.6685066819190979,16.0,626.4285278320312,7.96173095703125,180.27333909091354
input_05856,9e0e787696d7,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05856__1371ebc30fddac9a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05856.nc,10,1707,0.6,0.5490978956222534,10.810811042785645,412.4228820800781,8.55706787109375,191.92577280769427
input_02458,5883c7a52d5b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_02458__26daf7e0bbc83d58.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_02458.nc,10,1764,0.6,0.7167142033576965,10.810811042785645,412.4228820800781,8.77886962890625,196.84667246988138
input_05824,9375668ed3c9,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05824__976bc89bd1a623b4.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05824.nc,10,1776,0.6,1.0471702814102173,10.810811042785645,412.4228820800781,7.782470703125,197.92372080930963
input_05859,40ac7ea2a3d3,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05859__c4a216d739b31f5c.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05859.nc,10,1606,0.6,2.29616641998291,14.285714149475098,556.2529907226562,8.6728515625,183.29639389293416
input_03622,681f84ec4594,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_03622__e782616bcb10df72.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_03622.nc,10,1775,0.6,1.254549503326416,11.764705657958984,452.1927490234375,8.38714599609375,197.7702721312048
input_05913,cf4d4dc8ae89,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05913__69580144f68f6f0b.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05913.nc,10,1736,0.6,1.2269740104675293,10.810811042785645,412.4228820800781,8.69183349609375,194.41273861062135
input_05945,175c1a313b0d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05945__689cc127404b1ddf.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05945.nc,10,1708,0.6,0.727504312992096,10.0,378.37469482421875,8.041259765625,192.09913751655228
input_05952,f1b41fb80273,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05952__2dfd54b8af60ffd5.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05952.nc,10,1652,0.6,0.8033320903778076,12.903225898742676,499.3451843261719,8.61614990234375,187.25798752794316
input_05975,c986057ef76f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_05975__7121a2f5e84686ba.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_05975.nc,10,1596,0.6,0.6205325722694397,14.285714149475098,556.2529907226562,7.811767578125,182.4623924905647
input_06001,c0fddb4afd37,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06001__62ffb7056a835dc2.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06001.nc,10,1660,0.6,0.8855565190315247,14.285714149475098,556.2529907226562,7.46759033203125,187.91377359834914
input_04135,0f13565e6201,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04135__1bc403bab1d113d8.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_04135.nc,10,1780,0.6,0.24062320590019226,8.69565200805664,322.9681396484375,8.16131591796875,198.19520200519963
input_06010,4167812a7d9f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06010__f995ed7af5a9cbcd.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06010.nc,10,1706,0.6,0.5968343615531921,10.810811042785645,412.4228820800781,8.5133056640625,191.8817709072012
input_06031,c95298925e43,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06031__b995c1fa0d789937.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06031.nc,10,1690,0.6,1.2141919136047363,12.903225898742676,499.3451843261719,8.197265625,190.45364435463233
input_06045,0a0f8b8cbaed,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06045__329a43dd9aca22c3.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06045.nc,10,1688,0.6,1.31511390209198,10.810811042785645,412.4228820800781,8.73614501953125,190.32637025794833
input_06061,95c388036602,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06061__40f1978eb32ab4fe.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06061.nc,10,1654,0.6,3.353792190551758,11.764705657958984,452.1927490234375,8.824951171875,187.40808166224662
input_06070,c82cd5979c52,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06070__b460f75533ca401e.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06070.nc,10,1550,0.6,0.3776217997074127,16.0,626.4285278320312,8.45635986328125,178.50839513871296
input_06083,bf382e23cc55,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06083__38d1c6c09a2d25d0.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06083.nc,10,1671,0.6,1.9853126330624702,12.903225806451614,499.3451843261719,7.9910888671875,188.83147354478652
input_06091,a603e4dc5c06,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06091__17e22136b6081cd0.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06091.nc,10,1677,0.6,0.7500044107437134,10.810811042785645,412.4228820800781,8.5455322265625,189.40962961450427
input_06097,754a2b15a166,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06097__e1882db7a59bc0ee.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06097.nc,10,1688,0.6,0.5399599671363831,14.285714149475098,556.2529907226562,7.20611572265625,190.3857715295217
input_06098,f19574462f8e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06098__893b8c7fd4310c64.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06098.nc,10,1713,0.6,1.244893193244934,10.810811042785645,412.4228820800781,8.3226318359375,192.4520810367249
input_06103,5f9f975b7cb2,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06103__467efaf8dcced06a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06103.nc,10,1705,0.6,0.7962294816970825,10.810811042785645,412.4228820800781,8.22235107421875,191.80657365839642
input_06106,1f3c76d0c443,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06106__5fd32a29b31e5268.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06106.nc,10,1725,0.6,1.4125951528549194,10.810811042785645,412.4228820800781,7.73040771484375,193.50366987730456
input_06120,868ab953d786,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06120__3b3b29c67ed888aa.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06120.nc,10,1737,0.6,0.589267909526825,10.0,378.37469482421875,8.43994140625,194.55992087031345
input_06152,2c5d334871f0,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06152__e5557887d74e01cb.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06152.nc,10,1585,0.6,0.9193081259727478,14.285714149475098,556.2529907226562,8.67071533203125,181.47969069538712
input_06180,2ad452c6a72f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06180__b0a7f003e067fe5b.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06180.nc,10,1651,0.6,1.8656638860702515,12.903225898742676,499.3451843261719,9.048828125,187.1918623158698
input_06181,6712c58ab052,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06181__dfdb809ee75027ce.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06181.nc,10,1611,0.6,1.2833856344223022,14.285714149475098,556.2529907226562,8.23724365234375,183.74711478398498
input_06195,14e16b15ef8f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06195__3677ce3698622148.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06195.nc,10,1753,0.6,0.5242031216621399,10.810811042785645,412.4228820800781,7.813720703125,195.92631094588373
input_06146,b62676f5541f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06146__2dbc6f2759660457.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06146.nc,10,1741,0.6,1.163467526435852,10.810811042785645,412.4228820800781,8.52423095703125,194.85214891891277
input_06182,200de05d8138,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06182__0eb19ef71b33b156.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06182.nc,10,1721,0.6,1.7956689596176147,10.0,378.37469482421875,7.65380859375,193.1607826270876
input_06208,08c2de18e5aa,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06208__bb46974a3a4d6364.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06208.nc,10,1818,0.6,0.6829322576522827,10.810811042785645,412.4228820800781,7.8465576171875,201.45990878808144
input_06228,2eed8a3d253f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06228__5742cc4be22ddf19.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06228.nc,10,1687,0.6,0.5730596780776978,10.810811042785645,412.4228820800781,8.71441650390625,190.22559768363428
input_06229,cbff697251c7,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06229__d87df37f8fa465ec.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06229.nc,10,1734,0.6,0.5923712849617004,10.0,378.37469482421875,7.453369140625,194.26613902520734
input_06241,ecc4e6abfee0,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06241__99a781b88e642b6e.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06241.nc,10,1705,0.6,1.2805299758911133,10.0,378.37469482421875,8.12664794921875,191.80316849320704
input_01191,146d42bd78b6,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01191__3cc0c4f490509cea.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_01191.nc,10,1727,0.6,1.9665277004241943,10.810811042785645,412.4228820800781,8.3333740234375,193.68372172844317
input_02870,fc9eeeae8b70,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_02870__05e142a2870ffae0.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_02870.nc,10,1787,0.6,0.6041056513786316,10.0,378.37469482421875,7.99920654296875,198.8622226619137
input_03788,cd1731f3805c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_03788__7ac871b89d4d8b06.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_03788.nc,10,1771,0.6,1.1915229558944702,10.810811042785645,412.4228820800781,7.8349609375,197.48213498761527
input_06274,3912471dccc1,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06274__5f5900291236c41e.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06274.nc,10,1723,0.6,1.509307622909546,11.764705657958984,452.1927490234375,8.24652099609375,193.3580851710331
input_06281,563dd589d9cc,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06281__b43e6f83822bf410.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06281.nc,10,1682,0.6,0.7278996109962463,14.285714149475098,556.2529907226562,7.9669189453125,189.8500782882129
input_06307,9a828ad4a576,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06307__58e44a370eb180e9.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06307.nc,10,1725,0.6,1.5154818296432495,11.764705657958984,452.1927490234375,7.82452392578125,193.4604103274013
input_06340,3384af7f62fe,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06340__74bc608d4a5cc240.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06340.nc,10,1869,0.6,0.740033745765686,11.764705657958984,452.1927490234375,7.550537109375,205.84996483807447
input_02997,ebaffa3b6f37,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_02997__53cdafb9718ad007.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_02997.nc,10,1753,0.6,0.7273052334785461,9.302325248718262,348.8512268066406,7.89208984375,195.9323479318603
input_06374,d14d01080f9c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06374__b9a30774c4070eaa.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06374.nc,10,1712,0.6,0.7590252161026001,11.764705657958984,452.1927490234375,7.5166015625,192.36233443803576
input_06399,a8a4197a3bd3,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06399__9d46eb9fbe906ea4.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06399.nc,10,1647,0.6,1.0793348550796509,14.285714149475098,556.2529907226562,8.880615234375,186.87102288293062
input_06400,328a32cbc061,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06400__9137d612c2b9517e.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06400.nc,10,1722,0.6,0.37896430492401123,10.810811042785645,412.4228820800781,8.0313720703125,193.2706594055772
input_06412,183722cf6a4c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06412__8da7400f4d62de9b.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06412.nc,10,1696,0.6,0.8715187907218933,10.810811042785645,412.4228820800781,8.19256591796875,191.0256102599854
input_06391,c7f809236bc1,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06391__e7b1d4af61f89919.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06391.nc,10,1813,0.6,0.3520835041999817,10.810811042785645,412.4228820800781,8.02655029296875,201.00463302295037
input_06397,1a710953d798,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06397__90586b689c45a685.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06397.nc,10,1723,0.6,0.7390778064727783,10.0,378.37469482421875,8.342529296875,193.34131198283512
input_06458,c0e926b6951a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06458__6b44f75295d65b70.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06458.nc,10,1815,0.6,0.4624444842338562,11.764705657958984,452.1927490234375,7.79681396484375,201.192515122957
input_06469,b4057991b6a9,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06469__5dcd016e6a0dbe99.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06469.nc,10,1588,0.6,1.5164649486541748,14.285714149475098,556.2529907226562,8.7586669921875,181.73277357112417
input_06472,e93709aeeeaf,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06472__e673fe6489d9a2c7.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06472.nc,10,1672,0.6,0.5490978956222534,10.810811042785645,412.4228820800781,8.55780029296875,189.00729561978596
input_06492,a4cb09b3a4e1,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06492__af5c0e9a795f3f7e.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06492.nc,10,1613,0.6,2.1933858394622803,14.285714149475098,556.2529907226562,8.42498779296875,183.8999681794173
input_06509,f89f71adce5f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06509__e1d8f673a537fe33.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06509.nc,10,1739,0.6,0.5065600872039795,10.810811042785645,412.4228820800781,8.5040283203125,194.71950003566317
input_06510,d39d389cde8b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06510__5b821e76d1329064.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06510.nc,10,1706,0.6,0.7402468323707581,12.903225898742676,499.3451843261719,7.90838623046875,191.8765599157722
input_06514,fb6e5e095798,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06514__ab57790d62275240.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06514.nc,10,1775,0.6,1.7001311779022217,12.903225898742676,499.3451843261719,8.08221435546875,197.8346252187821
input_06543,885938cfb780,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06543__42fcd7558abf226a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06543.nc,10,1718,0.6,0.6667376160621643,10.810811042785645,412.4228820800781,8.3702392578125,192.96204876113825
input_06616,948664befe21,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06616__09d0272c0fb9f32e.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06616.nc,10,1730,0.6,2.858539342880249,16.0,626.4285278320312,7.66204833984375,193.9952751162133
input_06639,b373b0ab97b5,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06639__d07a5963630aa850.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06639.nc,10,1733,0.6,1.1204520463943481,14.285714149475098,556.2529907226562,8.140625,194.20529820632424
input_06747,900f6b46dc08,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_06747__bdcca99522d3a53a.joblib,funwave_capstone_station_artifacts\extracted_nc\J2\J2\nc_small_ali_06747.nc,10,1693,0.6,0.8986267605254004,10.81081081081081,412.4228515625,7.93658447265625,190.78521221102767
